wikitree-42428-6-0-0-105-106	시 관계자는 “오늘 교육은 최근 불어오는 긍정적 변화를 천우신조 기회로 삼아 1,000만 관광객 유치 등 목포의 도약을 위해 다 함께 더욱 분발하자고 의지를 모으는 기회가 되었다. 지역의 리더이자 소통창구, 주민 보살핌이로서 통장의 역할을 다할 수 있도록 더욱 노력하겠다”고 말했다.	시	0	0	리더	105	106	관계_없음
wikitree-72172-0-42-44-49-51	외주 스태프 여성 2명을 성폭행 및 성추행한 혐의로 체포된 배우 겸 탤런트 강지환(본명 조태규·42) 씨가 12일 구속됐다.	강지환	42	44	조태규	49	51	인물:별칭
wikipedia-11586-99-17-29-51-55	구단은 김호곤 감독의 후임으로 울산 현대미포조선 돌고래 축구단 감독으로 재임 중, 2차례나 내셔널리그 통합우승을 이끌었던 조민국 감독을 울산 현대의 8대 감독으로 선임하였다.	울산 현대미포조선 돌고래	17	29	내셔널리그	51	55	관계_없음
wikitree-57628-5-6-6-100-104	이 밖에도 정 시장은 ▲2020년도 예산편성 준비 철저 ▲명절 전후 공직기강 확립 ▲전남도 종합감사 대비 ▲시민의 상 수상 후보자 선정 만전 ▲제282회 광양시의회 임시회 준비 ▲2019년 화랑훈련 준비 만전 ▲시 현안업무 추진상황 점검 및 부서 간 협업 강조 등 당면 업무들이 시기를 일실하지 않도록 추진하라는 독려도 잊지 않았다.	정	6	6	2019년	100	104	관계_없음
wikipedia-568-44-23-26-11-12	루스를 지배하게 된 몽골은 처음에는 직접 다루가치(총독)와 바스카크(사정관)를 파견해서 행정 · 징세 · 징병 등의 업무를 집행했다.	다루가치	23	26	몽골	11	12	인물:출신성분/국적
wikipedia-27721-11-7-14-16-18	닐슨은 당시 조지 W. 부시 대통령에 특별 보조인을 지냈다.	조지 W. 부시	7	14	대통령	16	18	인물:직업/직함
wikipedia-10284-6-23-30-75-83	2010년 USL 퍼스트 디비전을 계승한 북미 사커 리그(NASL) 소속이 되어 참가했으면, 2012년부터 미국·캐나다 최상위 리그인 메이저 리그 사커(MSL) 소속으로 활동하고 있다.	북미 사커 리그	23	30	메이저 리그 사커	75	83	단체:상위_단체
wikipedia-24715-11-7-11-71-75	2014년에 대구 FC의 대표이사 겸 단장으로 취임한 조광래가 주경기장을 축구전용구장으로 리모델링할 것을 제안했고, 이 제안이 대구광역시청에서 승인되면서 종합운동장의 기능을 대구스타디움으로 이관하게 됐다.	대구 FC	7	11	대구광역시	71	75	단체:본사_도시
wikipedia-6430-2-21-26-32-33	교호 3년(1718년) 6월 17일에 요네자와 번의 5대 번주 우에스기 요시노리의 둘째 아들로 태어났다.	요네자와 번	21	26	번주	32	33	단체:구성원
wikipedia-27764-4-38-44-0-10	교황 알렉산데르 6세(214대 1492~1503) 시대에 그의 아들 체사레 보르자에 의해 중부지역의 교황령이 보르자 가문의 영지로 전락했다.	체사레 보르자	38	44	교황 알렉산데르 6세	0	10	인물:부모님
wikipedia-9340-6-43-45-0-5	중국 국민당 내부에서는 만주에서의 중국 인민해방군 확장에 대한 대응책에 대해 장제스와 웨이리황의 의견이 달랐다.	장제스	43	45	중국 국민당	0	5	인물:소속단체
wikitree-1678-0-0-3-8-10	남양유업(회장 홍원식)이 영양 맞춤 이유식 ‘케어비(CareB)’의 정식 런칭과 케어비 공식몰을 오픈한다고 25일 전했다.	남양유업	0	3	홍원식	8	10	단체:창립자
wikipedia-12352-62-16-24-3-7	마침 에도 막부 14대 쇼군 도쿠가와 이에모치가 상경 중이었으며, 수도에 머물고 있던 루주 격 오가사와라 나가미치가 급거 귀환하여, 외국과의 협상에 임하게 되었다.	도쿠가와 이에모치	16	24	에도 막부	3	7	인물:소속단체
wikipedia-26021-4-39-41-126-128	1945년 조선 광복을 목도하였고 1948년 대한민국 정부 수립 이후 민주당 최고위원과 국민의당 최고위원과 한국독립당 최고위원 직위를 거쳐 1967년 신민당 최고위원 직위를 역임하였으며 이듬해 1968년 3월 20일을 기하여 신민당 최고위원 직위를 사퇴하였다.	민주당	39	41	신민당	126	128	관계_없음
wikipedia-7906-57-7-9-2-4	진보정의당의 심상정 대선 후보도 후보 등록을 앞두고 문재인 지지를 선언하며 대선 후보직을 사퇴하였다.	심상정	7	9	정의당	2	4	인물:소속단체
wikitree-44643-4-94-100-110-113	이번 창작 뮤지컬은 제이비(주) 혁뮤지컬 컴퍼니가 제작에 참여하고 정원찬 작가와 김보미 작곡가의 창작 작업을 통해 채정우 연출가와 정지안 안무감독, 최기봉 무대디자인, 파주시립예술단 정성원 지휘자(음악감독)가 합류해 파주시립예술단원과 호흡을 맞춰 무대에 올라갈 예정이다.	파주시립예술단	94	100	음악감독	110	113	단체:구성원
wikipedia-3419-29-18-22-5-9	유시민은 통합진보당과 그 전신인 민주노동당의 선거 운동을 CN커뮤니케이션즈가 독점하는 방법으로, 당권파와 CN커뮤니케이션즈가 부적절한 돈거래를 해왔다 주장했다.	민주노동당	18	22	통합진보당	5	9	단체:별칭
wikipedia-3371-1-54-59-62-66	(카페 본가는 1328년 단절되었으나 분가 발루아 왕조와 부르봉 왕조가 본가를 계승했다.) 루이 필리프 1세는 카페 왕조의 혈통을 이어받은 프랑스의 마지막 왕이다.	필리프 1세	54	59	카페 왕조	62	66	인물:소속단체
wikipedia-4683-8-30-33-12-15	1982년 5개 은행(조흥은행, 상업은행, 제일은행, 한일은행, 서울은행)이 연합해 은행신용카드협회(현 비씨카드)를 설립하면서 은행들도 본격적으로 카드업무를 시작했으며, 현재 모습의 신용카드는 1987년 신용카드업법이 제정되면서 후발 업체인 삼성카드, LG카드(현 신한카드)가 설립되자마자 활성화 되었다.	한일은행	30	33	조흥은행	12	15	관계_없음
wikipedia-12519-3-40-45-55-59	1992년부터 만화책을 원작으로 『짱구는 못말려』이라는 동명의 이름으로 신에이 동화에서 TV시리즈 애니메이션을 제작하여 테레비 아사히를 비롯한 아사히 방송(긴키 광역권), 나고야 TV(주쿄 광역권), 시즈오카 아사히 TV, 규슈 아사히 방송, 히로시마 홈 TV 등 24개 지역 민방 네트워크를 통해 방영되고 있다.	신에이 동화	40	45	애니메이션	55	59	단체:제작
wikipedia-10439-0-60-62-51-52	리처드 듀앤 릭 워렌(Richard Duane Warren, 1954년 1월 28일 -)는 미국의 복음주의 기독교 목사이며 많은 책들의 저자이다.	기독교	60	62	미국	51	52	관계_없음
wikitree-31738-3-0-0-2-4	한 연구원은 “지분 매각을 통해 확보한 자금 3336억원은 차입금 상환 및 신흥시장 투자 재원으로 활용될 예정이다”라며 “외형 성장 중심의 경영 전략 추진과 회계기준 변경에 따른 리스부채 증가로 재무건전성이 악화된 바 있다”라고 전했다.	한	0	0	연구원	2	4	인물:직업/직함
wikitree-40229-2-0-3-23-29	맥그리거는 자신이 론칭한 위스키 브래드 ‘프로퍼 트웰브’를 선술집에 있는 사람들에게 한 잔씩 돌렸다.	맥그리거	0	3	프로퍼 트웰브	23	29	인물:제작
wikipedia-23781-33-31-33-10-15	1927년 우한은 중국 국민당의 좌파였던 왕징웨이가 반 장제스 정부의 수도가 된다.	장제스	31	33	중국 국민당	10	15	관계_없음
wikitree-13423-3-19-23-1-1	‘말산업 직업체험’ 프로그램은 ▲ 한국마사회 렛츠런파크 부산경남 소개 ▲ 말산업 기본 소양 교육 ▲ 승마랜드, 동물병원, 말수영장, 장제소 등 견학·체험 및 관련 직업 소개 등으로 구성되어 있다.	한국마사회	19	23	말	1	1	관계_없음
wikitree-71918-7-1-3-5-7	㈜이마트 이갑수 사장은 “의미있는 자리를 마련해 준 이철우 도지사에게 감사의 뜻을 전한다”면서 “경북도와 ㈜이마트는 지역상생이라는 공감대를 가지고 있는 만큼 회사 차원의 적극적인 지원을 약속드린다”고 말했다.	이마트	1	3	이갑수	5	7	단체:구성원
wikipedia-25507-25-52-54-31-35	10·26 사건은 1979년 10월 26일, 대한민국의 중앙정보부 부장이던 김재규가 박선호, 박흥주 등과 당시 대통령 박정희와 대통령 경호실장 차지철 등을 살해한 사건이다.	박흥주	52	54	중앙정보부	31	35	인물:소속단체
wikipedia-25458-47-0-8-33-39	구스노키 마사시게는 천황에게 다카우지와의 화목을 진언했지만 고다이고 천황은 듣지 않고 요시사다와 마사시게에게 다카우지 추토를 명했다.	구스노키 마사시게	0	8	고다이고 천황	33	39	관계_없음
wikitree-16828-7-4-4-7-8	한편, 시는 3E 정책에 대한 아이디어가 있는 시민들은 누구나 정책을 제안 할 수 있도록 시청 홈페이지 ‘정책소통 1번가’를 통해 온-라인으로도 제안을 접수받고 있다.	시	4	4	3E	7	8	관계_없음
wikitree-26105-3-0-2-47-48	정인영 학교면장은 “우리지역 소외계층을 위해 매년 지원해 주신 함평천지 라이온스클럽 회원분들께 진심으로 감사드린다”며 “회원들의 소중한 뜻을 담아 취약계층 가정에 잘 전달하겠다”고 말했다.	정인영	0	2	회원	47	48	관계_없음
wikipedia-26771-10-57-61-46-48	2018년 12월 15일에 콘스탄티노폴리스 총대주교청의 승인으로 우크라이나 정교회 키예프 총대주교청과 우크라이나 독립 정교회가 통합하여 신생 우크라이나 정교회가 발족하였다.	우크라이나	57	61	키예프	46	48	관계_없음
wikitree-32120-10-0-2-4-6	곡성군 관계자는 “청춘작당 프로젝트가 청년들에게는 새로운 삶의 기회를, 우리 군에게는 지역의 새로운 희망을 발견하게 한 소중한 기회였다”라고 밝히며 끝맺음 전시회에 많은 군민들이 찾아주시기를 당부했다.	곡성군	0	2	관계자	4	6	단체:구성원
wikipedia-14406-54-13-17-6-11	1494년 프랑스 국왕 샤를 8세(1470~1498)가 나폴리 정복을 목적으로 이탈리아 원정을 실시했다.	샤를 8세	13	17	프랑스 국왕	6	11	인물:직업/직함
wikipedia-21195-15-9-13-47-48	1956년 6월 육군대학교 졸업 후 연합참모본부 제1국 국장에서 국방부 정훈국 국장(육군 소장)으로 직위 전보.	육군대학교	9	13	육군	47	48	단체:상위_단체
wikipedia-774-3-26-28-7-11	이후 야당인 민주국민당에 참여하고 호헌동지회와 민주당 창당에 참여하였으며, 제3·4·5대 민의원의원을 역임하였으며, 1960년 12월 대한민국 건국후 최초의 지방자치선거에 서울특별시장 후보로 출마하여 당선되었으나 이듬해 5.16 군사 정변으로 사퇴하였다.	민주당	26	28	민주국민당	7	11	관계_없음
wikipedia-1167-47-32-37-39-42	"여기에 고이케 유리코 도쿄도지사는 아베 신조 일본 총리, 모리 요시로(森 喜朗) 2020년 도쿄 하계 올림픽·패럴림픽 조직위원회 위원장이 블라디미르 푸틴 러시아 대통령과의 친분이 있다는 점을 지적하면서 ""2020년 도쿄 하계 올림픽 마라톤·경보 경기는 북방 영토(러시아와 일본 간의 영토 분쟁 지역인 쿠릴 열도 남단 4개 섬)에서 해야 한다.""고 조롱했다."	모리 요시로	32	37	森 喜朗	39	42	인물:별칭
wikitree-10704-0-0-2-8-11	안철수(57) 국민의당 대표가 '코로나 19'를 '코로나 20'으로 잘못 적었다.	안철수	0	2	국민의당	8	11	인물:소속단체
wikipedia-28993-27-59-61-14-16	이후 대회사는 공석이 된 미들급 타이틀전 방식을 고민하다가 로드 FC에 등장한 이후 김희승 · 윤동식 · 이둘희를 연이어 격파하며 최강의 미들급 파이터로 인정받던 UFC 출신의 후쿠다 리키와 김대성 · 박정교를 누르며 상승세를 이어가던 신성의 미들급 파이터 전어진의 챔피언십을 본 대회에서 확정했다.	이둘희	59	61	미들급	14	16	관계_없음
wikipedia-10795-3-11-18-24-25	그러나 그가 추기경 로드리고 보르자(훗날의 교황 알렉산데르 6세)와 그의 애인 반노차 카타네이 사이에서 1474년과 1476년 중에 로마에서 태어났다는 것은 거의 정설로 받아들여지고 있다.	로드리고 보르자	11	18	교황	24	25	인물:직업/직함
wikitree-76374-0-17-20-79-83	박종대 하나금융투자 연구원은 “웅진그룹의 재매각 발표는 재무적 부담이 컸던 것으로 보인다”며 “웅진그룹은 웅진에너지가 법정관리에 들어가면서, 웅진씽크빅도 신용도가 저하되고, 웅진그룹 신용등급 ‘BBB-’로 하락하면서 자금조달에 어려움이 있는 것으로 알려져 있다”고 설명했다.	웅진그룹	17	20	웅진씽크빅	79	83	단체:자회사
wikitree-49040-0-0-4-25-31	롯데멤버스가 이달 5일 실시간 퀴즈 플랫폼 ‘익스Quiz미(이하 익스퀴즈미)’를 론칭한다고 2일 밝혔다.	롯데멤버스	0	4	익스Quiz미	25	31	단체:제작
wikipedia-10934-12-4-9-35-37	하지만 테리사 메이 총리가 2017년 조기 총선을 실시한 이후 보수당으로 복당해 다시 공천을 받았으며, 45표 차로 간신히 원내에 복귀했다.	테리사 메이	4	9	보수당	35	37	인물:소속단체
wikipedia-6056-164-136-147-8-17	"/ 카스티야의 세군다 디비시온 B 개막전 공식 경기 보고서에 따르면, 산티아고 산체스가 ""하얀 군단""의 감독으로 되어 있었고, 지단이 수석 코치로 기록되었지만, 갈란은 ""이 서열은 서류상에만 존재합니다. 사실은 이와 정반대입니다: 지단은 현재 레알 마드리드 카스티야의 감독이며, 한편, 그의 동료들에게 죄송하지만, 산체스 씨의 역할은 감독 자격증을 보여주는 것 외에는 없습니다.""라고 계속해서 주장을 이어나갔다."	레알 마드리드 카스티야	136	147	세군다 디비시온 B	8	17	관계_없음
wikipedia-29839-82-43-50-76-78	그는 프로축구선수협회의 선수 선정, 팬 선정, 올해의 신인 선수상을 받았고, 축구 기자 협회의 올해의 선수로도 선정되기도 해, PFA와 FWA가 주관한 4종류의 상을 모두 받은 최초의 인물이 되었다.	축구 기자 협회	43	50	FWA	76	78	관계_없음
wikipedia-25558-0-0-7-24-34	FC 위트레흐트는 네덜란드의 축구 클럽으로 1970년 7월 1일에 위트레흐트를 연고로 세 클럽의 통합으로 창단되었다.	FC 위트레흐트	0	7	1970년 7월 1일	24	34	단체:창립일
wikipedia-2798-5-9-12-0-2	리스본 대지진은 포르투갈 왕국의 정치적 긴장을 고조시켰고 포르투갈의 식민지 팽창에 심대한 지장을 미쳤다.	포르투갈	9	12	리스본	0	2	단체:본사_도시
wikitree-23797-6-10-11-29-32	"다이어트에 성공한 신동은 ""다이어트 전 허리 둘레가 41인치였는데 지금은 36인치로 줄었다. 이전에 못 입던 옷들을 다 입을 수 있다""라고 말했다."	신동	10	11	41인치	29	32	관계_없음
wikitree-8462-7-9-11-17-18	한편, 같은 날 최경환 의원은 북구 연제동 주공아파트에 거주하시는 독거노인을 방문해 감염에 취약한 사회적 취약계층의 건강상태를 살폈다.	최경환	9	11	북구	17	18	관계_없음
wikipedia-11820-17-31-32-35-39	왕손의 나이 6세에 왕손사부를 임명하는 것이 관례였지만 영조는 1757년에 두 왕손을 가르칠 왕손교부를 초빙, 임명하였다.	영조	31	32	1757년	35	39	관계_없음
wikipedia-3239-68-12-16-0-3	대한민국의 기종으로는 KR모터스의 미라쥬와 대림자동차의 데이스타가 있다.	KR모터스	12	16	대한민국	0	3	관계_없음
wikitree-38894-7-4-6-8-12	이상길 대구시 행정부시장은 “자신이 원하는 것을 정확히 알고 정책참여를 하는 청년들이 더 많아져야 한다”며 “대구시는 청년정책 구현을 위해 소통과 협업체계를 구축하고 청년희망도시공동체를 만들어가기 위해 더욱 노력하겠다”라고 말했다.	대구시	4	6	행정부시장	8	12	단체:구성원
wikipedia-8561-0-0-5-22-26	모리 시게오(1906년 3월 18일 ~ 1977년 6월 24일)는 일본의 전 프로 야구 선수이자 야구 지도자 및 사업가이다.	모리 시게오	0	5	1977년	22	26	인물:사망_일시
wikitree-18283-5-94-99-67-69	한편, 민 후보는 1961년 전남 해남 출생으로 ▲노무현 대통령비서실 행정관·비서관, ▲민선5·6기 광주 광산구청장, ▲문재인 대통령비서실 자치발전·사회정책 비서관, ▲더불어민주당 광산구을 지역위원장 등을 역임했다.	더불어민주당	94	99	문재인	67	69	단체:구성원
wikipedia-25228-2-0-0-2-2	송(宋) 이후에 1근이 약 600g으로 정착되어 오늘에 이르었다.	송	0	0	宋	2	2	단체:별칭
wikipedia-23722-5-74-77-52-53	한국전력 배구단에서 선수 생활을 하는 동안 뚜렷한 활약없이 선수 생활을 마치고 한국전력공사의 직원으로 가는 듯 했지만, 양인택 당시 한국전력 감독의 권유로 한국전력 배구단의 코치를 시작으로 지도자의 길로 들어섰다.	한국전력	74	77	직원	52	53	단체:구성원
wikitree-55142-0-0-2-12-13	문재인 대통령이 어제(9일) 조국 법무부 장관을 임명한 것을 두고 여론조사를 한 결과 '잘못했다'와 '잘했다'는 의견이 반반씩으로 엇갈리는 것으로 나타났다.	문재인	0	2	9일	12	13	관계_없음
wikipedia-16249-97-90-97-73-78	이러한 가운데 5월에 하타노 씨의 거성인 하치조 성이, 8월에 아카이 씨의 거성인 구로이 성이 함락되고, 이어 고립이 심화되게 된 아리오카 성에서는 9월에 성주 아라키 무라시게가 달아나고 10월에 함락되었다.	아라키 무라시게	90	97	아리오카 성	73	78	인물:소속단체
wikitree-17231-0-0-7-12-14	세종도시교통공사(사장 고칠진)는 30일 신종 코로나바이러스의 감염 및 확산 예방을 위해 전 운행차랑을 긴급 소독하고 승무사원들에게 마스크를 지급했다고 밝혔다.	세종도시교통공사	0	7	고칠진	12	14	단체:구성원
wikipedia-14527-24-34-42-45-51	밀레와 헌트가 사실주의를 이끈 반면 로세티와 그의 추종자들, 에드워드 번-존스와 윌리엄 모리스는 중세주의를 이끌었다.	에드워드 번-존스	34	42	윌리엄 모리스	45	51	인물:동료
wikitree-16815-6-9-11-16-21	또한 여성들은 “문재인정부와 더불어민주당이 국가의 책임 교육 시대를 열 수 있도록 김원이 예비후보를 적극 응원한다.”며 “목포의 아내들이 희망을 갖도록 김원이 후보가 만드는 목포형 일자리 5천개, 전남형 일자리 2만개가 반드시 실현될 수 있도록 함께 하겠다.”고 덧붙였다.	문재인	9	11	더불어민주당	16	21	관계_없음
wikipedia-22714-2-7-9-4-4	하루는 왕이 채충순을 불러 침실로 들어오게 한 후 좌우를 물리치고, “과인은 병이 점점 회복되어 가고 있소. 그런데 바깥에서 왕위를 넘보는 사람이 있다는 소문을 들었는데 경은 알고 있소” 라고 물었다.	채충순	7	9	왕	4	4	관계_없음
wikipedia-17455-71-13-16-25-30	2008년 8월 12일 이궈달라는 보고적으로 세븐티식서스와 함께 6년 8천만 달러의 계약 확장으로 동의하였다.	이궈달라	13	16	세븐티식서스	25	30	인물:소속단체
wikipedia-23494-52-3-5-28-32	한편 비스트는 일본 정식 데뷔 전부터 데뷔 싱글 《Shock》로 음반예약판매 순위에서 1,2위를 차지하였고, DVD '소 비스트-더 클립스'는 5위를 차지하였다.	비스트	3	5	Shock	28	32	인물:제작
wikitree-36351-11-0-2-9-15	김회필 전라남도 사회적경제과장은 “2020년은 민선7기 따뜻하고 행복한 마을공동체 2천개 육성을 위한 2차년도로서 마을활동가, 마을행복디자이너, 마을이장 등 마을 리더의 역할이 매우 중요하다”며 “공동체 활성화를 통해 마을기업, 도시재생사업 등 자립형 공동체로 발전하길 기대한다”고 말했다.	김회필	0	2	사회적경제과장	9	15	인물:직업/직함
wikipedia-23383-2-94-97-76-78	1960년 고려대학교 학생위원장으로 자유당의 부정선거에 항의하는 학생운동을 주도해 4.19의 도화선을 당겼다. 고려대학교 졸업 후 자형 이임용과 큰누이 이선애가 경영한 태광산업(현 태광그룹)에 입사하여 창립멤버가 되었다.	태광산업	94	97	이임용	76	78	단체:구성원
wikipedia-27099-125-6-8-30-32	둘째 동생 윤치소의 장남 윤보선은 1960년 대한민국 제4대 대통령을 지내기도 했다.	윤치소	6	8	제4대	30	32	관계_없음
wikitree-65995-12-0-2-14-16	순천시에서 관리하고 있는 13개 사회보장급여(국민기초, 한부모, 장애연금, 기초연금 등)가구는 7월말 기준 47415세대로 통합관리팀 8명이 관리한다.	순천시	0	2	13개	14	16	관계_없음
wikipedia-29107-7-18-21-24-26	이후 2012년 2월 28일부로 진보신당과 사회당의 수임기구는 각각 합당을 결의하였고, 3월 4일에는 통합 당원대회를 열었다.	진보신당	18	21	사회당	24	26	관계_없음
wikipedia-21384-120-82-87-13-15	그리고 1993년 이래 NBA의 보도 범위 이래 NBC를 위한 스튜디오의 분석자로 일한 후, 어빙은 1997년 6월 4일 RDV 스포츠의 부회장과 올랜도 매직의 행정 부회장으로서 매직의 본부에 가입하였다.	올랜도 매직	82	87	NBA	13	15	관계_없음
wikitree-23085-9-41-47-62-64	이란 혁명수비대는 이날 오전 1시 30분쯤 이뤄진 공격이 가셈 솔레이마니 이란 쿠드스군(이란혁명수비대 정예군) 사령관을 숨지게 한 미국을 향한 '보복 작전'이라고 발표했다.	이란 쿠드스군	41	47	사령관	62	64	단체:구성원
wikipedia-29107-51-28-31-36-38	양당 간의 일진일퇴의 협상 끝에 결국 4월 6일, 진보신당과 민주노동당은 후보단일화에 합의하였으나 이 합의는 민주노총 조합원 총투표를 둘러싼 양당 간의 이견과 조합원 총투표가 선거법에 저촉될 수 있다는 울산 선관위의 유권해석으로 난관에 부딪혔다.	진보신당	28	31	노동당	36	38	관계_없음
wikipedia-29140-108-19-21-49-51	이철승이 조병옥과 장면으로 양분된 민주당에서 장면을 찾아 신파의 소장 실력자로 데뷔하자 김대중도 장면을 찾아 민주당 신파로 정치적 인연을 쌓는다.	민주당	19	21	김대중	49	51	단체:구성원
wikipedia-14430-7-21-23-11-15	최초의 라이트 펜은 1955년 즈음에 MIT의 훨윈드(Whirwind) 프로젝트의 일부로 나왔다.	MIT	21	23	1955년	11	15	관계_없음
wikitree-57923-1-0-2-52-53	송선재 연구원은 “외형 축소로 인한 역 레버리지 효과가 발생하면서 영업이익률이 하락했고 특히 중국 법인의 적자 폭이 –3억원에서 -28억원으로 확대됐다”며 “순이익은 전년 상반기 42억원에서 올해 상반기 81억원으로 증가했는데, 전년 발생했던 잡손실이 제거됐기 때문”이라고 설명했다.	송선재	0	2	중국	52	53	관계_없음
wikitree-48511-0-0-2-20-22	여수시(시장 권오봉)가 오는 11일 고혈압‧당노병 환자와 고위험군 250여 명을 대상으로 ‘제18회 혈관튼튼 건강걷기 대회’를 개최한다고 3일 밝혔다.	여수시	0	2	고혈압	20	22	관계_없음
wikipedia-3566-0-52-66-44-49	아야베 가케루(1997년 4월 25일 ~)는 일본의 프로 야구 선수이며, 현재 센트럴 리그인 요코하마 DeNA 베이스타스의 소속 선수(투수)이다.	요코하마 DeNA 베이스타스	52	66	센트럴 리그	44	49	단체:상위_단체
wikipedia-10314-13-6-8-17-18	1년 후, 조여정은 16년간 여배우로 살아오면서 건강하게 먹고, 바르게 생각하고, 스스로를 사랑하는 삶에 대한 생각을 담은 에세이집 《조여정's 힐링 뷰티》가 출판되었다.	조여정	6	8	배우	17	18	인물:직업/직함
wikipedia-5241-20-16-20-9-13	1차 토론에서는 자유민주당의 닉 클레그 대표가 선전하였고 후속 여론조사에서 자유민주당의 지지율이 급상승하기도 했다.	닉 클레그	16	20	자유민주당	9	13	인물:소속단체
wikipedia-12620-112-0-6-8-9	코파 델 레이 결승 진출에도 불구하고, 아틀레티코는 강등되었다.	코파 델 레이	0	6	결승	8	9	관계_없음
wikipedia-13966-29-20-22-113-121	KBS 드라마본부의 정성효 국장은 “KBS의 하반기 기대작이다. 방영 전부터 과분할 정도로 많은 기대를 받고 있어서 어깨가 무겁고 긴장된다.”에 이어 “KBS가 사극의 명가이자 청춘드라마의 산실이다. ‘구르미 그린 달빛’은 청춘 드라마이면서 사극인 ‘청춘 사극’ 표방을 표방한다. 매력적인 젊은 배우들, 중견 배우들과 함께 재밌고 감동적인 작품 만들기 위해 노력하고 있다.”라고 작품을 소개했다.	KBS	20	22	구르미 그린 달빛	113	121	단체:제작
wikipedia-22833-2-41-46-7-15	게부자는 전 모잠비크 해방전선 정치국 구성원이자 1986년에 예상치 못한 사모라 마셸의 죽음 후 10명의 집단 국가 원수의 일부로서 잠시 재임했었다.	사모라 마셸	41	46	모잠비크 해방전선	7	15	관계_없음
wikitree-33465-0-13-17-8-10	광주여대(총장 이선재) 대학일자리센터는 지난 25일 대학본부 JOB세미나실에서 9월 23일부터 9주간 운영된 해외취업 스터디 ‘해외취업 뽀개기’의 수료식을 진행했다고 밝혔다.	대학일자리	13	17	이선재	8	10	관계_없음
wikipedia-22986-22-0-3-10-11	카르티에가 2척의 항선과 61명의 남성들과 함께 생말로를 떠났을 때 1534년 4월 20일 항해가 시작되었다.	카르티에	0	3	항선	10	11	관계_없음
wikipedia-28540-14-22-26-29-35	그러나 그 이후로도 부진을 면치 못하며 경남 FC는 K리그 챌린지로 강등될 위기에 처하였고 시즌을 11위로 마감하며 가까스로 자력 잔류를 확정하였으나 성적 부진을 이유로 경질됐다.	경남 FC	22	26	K리그 챌린지	29	35	관계_없음
wikipedia-588-5-41-43-52-61	황해도 출신의 부모님이 6.25 전쟁 당시 인천으로 내려와 터를 잡았고, 이계호는 1958년 3남 3녀 중 3남으로 태어났다.	이계호	41	43	3남 3녀 중 3남	52	61	관계_없음
wikipedia-25666-0-0-4-7-11	경성축구단은 1933년에 경성부 (현 서울특별시)를 연고지로 하여 창단되었던 축구단이다.	경성축구단	0	4	1933년	7	11	단체:창립일
wikipedia-10261-15-109-113-24-33	이후 1283년 류리크 왕조 출신의 공족인 다닐 알렉산드로비치에 의해 볼가 강과 오카 강 사이에 있어 꾸준한 도시 확장에 유리한 모스크바를 수도로 하는 루스 공국인 모스크바 공국이 건국되었으며, 이반 1세 때부터 전 루스인의 대공 직위를 독점하며 모스크바 대공국으로 격상한 모스크바는 키예프를 대체하는 루스의 새로운 중심지로 성장하였으며, 나중에 킵차크 칸국을 몰아내고 주변 루스 공국들을 통합하면서 명실상부한 루스의 중심지로 기능하게 되었다.	이반 1세	109	113	다닐 알렉산드로비치	24	33	관계_없음
wikipedia-29811-71-16-17-3-4	당시 버마의 대통령 네 윈은 탄트의 국제적 위업과 버마의 대중에 의하여 그에게 주어진 존경에 질투하였다.	탄트	16	17	버마	3	4	관계_없음
wikipedia-26134-150-21-22-25-28	한편 에버르는 연적을 죽이려고 했으나 판드가 쿠 훌린을 얼마나 사랑하는지 목격하고는 그냥 쿠 훌린을 그녀에게 넘겨주기로 마음먹는다.	판드	21	22	쿠 훌린	25	28	관계_없음
wikipedia-206-277-63-67-34-36	2월 말엔 3월 26일 열릴 소련 인민대표대회 선거를 앞두고 키예프에서 선거법에 항의하는 대규모 시위가 열렸으며 우크라이나 공산당 제1서기 볼로디미르 셰르비츠키의 사임을 촉구했다.	우크라이나	63	67	키예프	34	36	단체:본사_도시
wikipedia-25846-56-27-33-0-8	스코틀랜드 국민당 소속 스코틀랜드 자치정부 수반 니컬라 스터전은 영국의 EU 탈퇴가 확정되자 스코틀랜드의 독립을 요구했다.	니컬라 스터전	27	33	스코틀랜드 국민당	0	8	인물:소속단체
wikipedia-17513-11-33-37-3-7	또한 카페 왕조도 그의 후손들로, 카페 왕조의 시조가 되는 위그 카페 역시 그의 진외증손자가 된다.	위그 카페	33	37	카페 왕조	3	7	인물:출신성분/국적
wikipedia-23226-11-11-14-36-37	그러나 1876년, 시팅 불은 태양춤(Sundance) 축제 때 백인 군대에 대한 승리를 보여주는 계시를 받고, 6월 25일 리틀빅혼 전투에서 3,500명밖에 안 되는 수족과 샤이엔족의 전사들을 지휘해 조지 암스트롱 커스터 장군의 지휘하에 있던 미국의 제7기병대를 궤멸시키기에 이른다.	시팅 불	11	14	백인	36	37	관계_없음
wikipedia-29290-40-4-7-45-47	손병두 호암재단 이사장과 경복고 동기로, 공부에만 열중하던 갸날픈 체구의 고교생 손병두를 불량서클 학생들로부터 고교생 정몽구가 지켜주곤 했다.	호암재단	4	7	손병두	45	47	단체:구성원
